-3.141592653589793116e+00 -1.600000000000001421e-01 0.000000000000000000e+00
-3.141592653589793116e+00 -8.000000000000007105e-02 0.000000000000000000e+00
-3.141592653589793116e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.141592653589793116e+00 8.000000000000007105e-02 -6.000000000000000000e+00
-3.141592653589793116e+00 1.600000000000001421e-01 -6.000000000000000000e+00
-3.141592653589793116e+00 2.400000000000002132e-01 -6.000000000000000000e+00
-3.141592653589793116e+00 3.200000000000002842e-01 -6.000000000000000000e+00
-3.141592653589793116e+00 4.000000000000003553e-01 -6.000000000000000000e+00
-3.141592653589793116e+00 4.800000000000004263e-01 -6.000000000000000000e+00
-3.141592653589793116e+00 5.600000000000004974e-01 -6.000000000000000000e+00
-3.141592653589793116e+00 6.399999999999996803e-01 -6.000000000000000000e+00
-3.141592653589793116e+00 7.199999999999997513e-01 -6.000000000000000000e+00
-3.141592653589793116e+00 7.999999999999998224e-01 -6.000000000000000000e+00
-3.141592653589793116e+00 8.799999999999998934e-01 -6.000000000000000000e+00
-3.141592653589793116e+00 9.599999999999999645e-01 -6.000000000000000000e+00
-3.141592653589793116e+00 1.040000000000000036e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 1.120000000000000107e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 1.200000000000000178e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 1.280000000000000249e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 1.360000000000000320e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 1.440000000000000391e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 1.520000000000000462e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 1.600000000000000533e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 1.679999999999999716e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 1.759999999999999787e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 1.839999999999999858e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 1.919999999999999929e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 2.000000000000000000e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 2.080000000000000071e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 2.160000000000000142e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 2.240000000000000213e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 2.320000000000000284e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 2.400000000000000355e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 2.480000000000000426e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 2.560000000000000497e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 2.640000000000000568e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 2.719999999999999751e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 2.799999999999999822e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 2.879999999999999893e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 2.959999999999999964e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 3.040000000000000036e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 3.120000000000000107e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 3.200000000000000178e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 3.280000000000000249e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 3.360000000000000320e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 3.440000000000000391e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 3.520000000000000462e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 3.600000000000000533e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 3.679999999999999716e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 3.759999999999999787e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 3.839999999999999858e+00 -6.000000000000000000e+00
-3.141592653589793116e+00 3.919999999999999929e+00 0.000000000000000000e+00
-3.141592653589793116e+00 4.000000000000000000e+00 0.000000000000000000e+00
-3.078760800517997165e+00 -4.000000000000000000e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -3.919999999999999929e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -3.839999999999999858e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -3.759999999999999787e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -3.680000000000000160e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -3.600000000000000089e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -3.520000000000000018e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -3.439999999999999947e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -3.359999999999999876e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -3.280000000000000249e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -3.200000000000000178e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -3.120000000000000107e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -3.040000000000000036e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -2.959999999999999964e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -2.879999999999999893e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -2.799999999999999822e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -2.719999999999999751e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -2.639999999999999680e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -2.560000000000000053e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -2.479999999999999982e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -2.399999999999999911e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -2.320000000000000284e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -2.240000000000000213e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -2.160000000000000142e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -2.080000000000000071e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -2.000000000000000000e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -1.919999999999999929e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -1.839999999999999858e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -1.759999999999999787e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -1.680000000000000160e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -1.600000000000000089e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -1.520000000000000018e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -1.439999999999999947e+00 6.000000000000000000e+00
-3.078760800517997165e+00 -1.359999999999999876e+00 0.000000000000000000e+00
-3.078760800517997165e+00 -1.279999999999999805e+00 0.000000000000000000e+00
-3.078760800517997165e+00 -1.199999999999999734e+00 0.000000000000000000e+00
-3.078760800517997165e+00 -1.120000000000000107e+00 0.000000000000000000e+00
-3.078760800517997165e+00 -1.040000000000000036e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 -9.599999999999999645e-01 0.000000000000000000e+00
-3.078760800517997165e+00 -8.799999999999998934e-01 0.000000000000000000e+00
-3.078760800517997165e+00 -7.999999999999998224e-01 -6.000000000000000000e+00
-3.078760800517997165e+00 -7.199999999999997513e-01 0.000000000000000000e+00
-3.078760800517997165e+00 -6.400000000000001243e-01 0.000000000000000000e+00
-3.078760800517997165e+00 -5.600000000000000533e-01 -6.000000000000000000e+00
-3.078760800517997165e+00 -4.799999999999999822e-01 0.000000000000000000e+00
-3.078760800517997165e+00 -3.999999999999999112e-01 0.000000000000000000e+00
-3.078760800517997165e+00 -3.199999999999998401e-01 -6.000000000000000000e+00
-3.078760800517997165e+00 -2.399999999999997691e-01 0.000000000000000000e+00
-3.078760800517997165e+00 -1.600000000000001421e-01 0.000000000000000000e+00
-3.078760800517997165e+00 -8.000000000000007105e-02 -6.000000000000000000e+00
-3.078760800517997165e+00 0.000000000000000000e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 8.000000000000007105e-02 -6.000000000000000000e+00
-3.078760800517997165e+00 1.600000000000001421e-01 -6.000000000000000000e+00
-3.078760800517997165e+00 2.400000000000002132e-01 -6.000000000000000000e+00
-3.078760800517997165e+00 3.200000000000002842e-01 -6.000000000000000000e+00
-3.078760800517997165e+00 4.000000000000003553e-01 -6.000000000000000000e+00
-3.078760800517997165e+00 4.800000000000004263e-01 -6.000000000000000000e+00
-3.078760800517997165e+00 5.600000000000004974e-01 -6.000000000000000000e+00
-3.078760800517997165e+00 6.399999999999996803e-01 -6.000000000000000000e+00
-3.078760800517997165e+00 7.199999999999997513e-01 -6.000000000000000000e+00
-3.078760800517997165e+00 7.999999999999998224e-01 -6.000000000000000000e+00
-3.078760800517997165e+00 8.799999999999998934e-01 -6.000000000000000000e+00
-3.078760800517997165e+00 9.599999999999999645e-01 -6.000000000000000000e+00
-3.078760800517997165e+00 1.040000000000000036e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 1.120000000000000107e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 1.200000000000000178e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 1.280000000000000249e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 1.360000000000000320e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 1.440000000000000391e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 1.520000000000000462e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 1.600000000000000533e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 1.679999999999999716e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 1.759999999999999787e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 1.839999999999999858e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 1.919999999999999929e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 2.000000000000000000e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 2.080000000000000071e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 2.160000000000000142e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 2.240000000000000213e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 2.320000000000000284e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 2.400000000000000355e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 2.480000000000000426e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 2.560000000000000497e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 2.640000000000000568e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 2.719999999999999751e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 2.799999999999999822e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 2.879999999999999893e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 2.959999999999999964e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 3.040000000000000036e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 3.120000000000000107e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 3.200000000000000178e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 3.280000000000000249e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 3.360000000000000320e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 3.440000000000000391e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 3.520000000000000462e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 3.600000000000000533e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 3.679999999999999716e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 3.759999999999999787e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 3.839999999999999858e+00 -6.000000000000000000e+00
-3.078760800517997165e+00 3.919999999999999929e+00 0.000000000000000000e+00
-3.078760800517997165e+00 4.000000000000000000e+00 0.000000000000000000e+00
-3.015928947446201214e+00 -4.000000000000000000e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -3.919999999999999929e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -3.839999999999999858e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -3.759999999999999787e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -3.680000000000000160e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -3.600000000000000089e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -3.520000000000000018e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -3.439999999999999947e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -3.359999999999999876e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -3.280000000000000249e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -3.200000000000000178e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -3.120000000000000107e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -3.040000000000000036e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -2.959999999999999964e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -2.879999999999999893e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -2.799999999999999822e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -2.719999999999999751e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -2.639999999999999680e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -2.560000000000000053e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -2.479999999999999982e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -2.399999999999999911e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -2.320000000000000284e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -2.240000000000000213e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -2.160000000000000142e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -2.080000000000000071e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -2.000000000000000000e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -1.919999999999999929e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -1.839999999999999858e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -1.759999999999999787e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -1.680000000000000160e+00 6.000000000000000000e+00
-3.015928947446201214e+00 -1.600000000000000089e+00 0.000000000000000000e+00
-3.015928947446201214e+00 -1.520000000000000018e+00 0.000000000000000000e+00
-3.015928947446201214e+00 -1.439999999999999947e+00 0.000000000000000000e+00
-3.015928947446201214e+00 -1.359999999999999876e+00 0.000000000000000000e+00
-3.015928947446201214e+00 -1.279999999999999805e+00 0.000000000000000000e+00
-3.015928947446201214e+00 -1.199999999999999734e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 -1.120000000000000107e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 -1.040000000000000036e+00 0.000000000000000000e+00
-3.015928947446201214e+00 -9.599999999999999645e-01 -6.000000000000000000e+00
-3.015928947446201214e+00 -8.799999999999998934e-01 -6.000000000000000000e+00
-3.015928947446201214e+00 -7.999999999999998224e-01 0.000000000000000000e+00
-3.015928947446201214e+00 -7.199999999999997513e-01 -6.000000000000000000e+00
-3.015928947446201214e+00 -6.400000000000001243e-01 -6.000000000000000000e+00
-3.015928947446201214e+00 -5.600000000000000533e-01 0.000000000000000000e+00
-3.015928947446201214e+00 -4.799999999999999822e-01 0.000000000000000000e+00
-3.015928947446201214e+00 -3.999999999999999112e-01 -6.000000000000000000e+00
-3.015928947446201214e+00 -3.199999999999998401e-01 0.000000000000000000e+00
-3.015928947446201214e+00 -2.399999999999997691e-01 0.000000000000000000e+00
-3.015928947446201214e+00 -1.600000000000001421e-01 -6.000000000000000000e+00
-3.015928947446201214e+00 -8.000000000000007105e-02 0.000000000000000000e+00
-3.015928947446201214e+00 0.000000000000000000e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 8.000000000000007105e-02 -6.000000000000000000e+00
-3.015928947446201214e+00 1.600000000000001421e-01 -6.000000000000000000e+00
-3.015928947446201214e+00 2.400000000000002132e-01 -6.000000000000000000e+00
-3.015928947446201214e+00 3.200000000000002842e-01 -6.000000000000000000e+00
-3.015928947446201214e+00 4.000000000000003553e-01 -6.000000000000000000e+00
-3.015928947446201214e+00 4.800000000000004263e-01 -6.000000000000000000e+00
-3.015928947446201214e+00 5.600000000000004974e-01 -6.000000000000000000e+00
-3.015928947446201214e+00 6.399999999999996803e-01 -6.000000000000000000e+00
-3.015928947446201214e+00 7.199999999999997513e-01 -6.000000000000000000e+00
-3.015928947446201214e+00 7.999999999999998224e-01 -6.000000000000000000e+00
-3.015928947446201214e+00 8.799999999999998934e-01 -6.000000000000000000e+00
-3.015928947446201214e+00 9.599999999999999645e-01 -6.000000000000000000e+00
-3.015928947446201214e+00 1.040000000000000036e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 1.120000000000000107e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 1.200000000000000178e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 1.280000000000000249e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 1.360000000000000320e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 1.440000000000000391e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 1.520000000000000462e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 1.600000000000000533e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 1.679999999999999716e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 1.759999999999999787e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 1.839999999999999858e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 1.919999999999999929e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 2.000000000000000000e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 2.080000000000000071e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 2.160000000000000142e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 2.240000000000000213e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 2.320000000000000284e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 2.400000000000000355e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 2.480000000000000426e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 2.560000000000000497e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 2.640000000000000568e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 2.719999999999999751e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 2.799999999999999822e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 2.879999999999999893e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 2.959999999999999964e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 3.040000000000000036e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 3.120000000000000107e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 3.200000000000000178e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 3.280000000000000249e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 3.360000000000000320e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 3.440000000000000391e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 3.520000000000000462e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 3.600000000000000533e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 3.679999999999999716e+00 0.000000000000000000e+00
-3.015928947446201214e+00 3.759999999999999787e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 3.839999999999999858e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 3.919999999999999929e+00 -6.000000000000000000e+00
-3.015928947446201214e+00 4.000000000000000000e+00 -6.000000000000000000e+00
-2.953097094374405707e+00 -4.000000000000000000e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -3.919999999999999929e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -3.839999999999999858e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -3.759999999999999787e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -3.680000000000000160e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -3.600000000000000089e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -3.520000000000000018e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -3.439999999999999947e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -3.359999999999999876e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -3.280000000000000249e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -3.200000000000000178e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -3.120000000000000107e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -3.040000000000000036e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -2.959999999999999964e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -2.879999999999999893e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -2.799999999999999822e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -2.719999999999999751e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -2.639999999999999680e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -2.560000000000000053e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -2.479999999999999982e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -2.399999999999999911e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -2.320000000000000284e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -2.240000000000000213e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -2.160000000000000142e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -2.080000000000000071e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -2.000000000000000000e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -1.919999999999999929e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -1.839999999999999858e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -1.759999999999999787e+00 6.000000000000000000e+00
-2.953097094374405707e+00 -1.680000000000000160e+00 0.000000000000000000e+00
-2.953097094374405707e+00 -1.600000000000000089e+00 0.000000000000000000e+00
-2.953097094374405707e+00 -1.520000000000000018e+00 0.000000000000000000e+00
-2.953097094374405707e+00 -1.439999999999999947e+00 0.000000000000000000e+00
-2.953097094374405707e+00 -1.359999999999999876e+00 0.000000000000000000e+00
-2.953097094374405707e+00 -1.279999999999999805e+00 -6.000000000000000000e+00
-2.953097094374405707e+00 -1.199999999999999734e+00 -6.000000000000000000e+00
-2.953097094374405707e+00 -1.120000000000000107e+00 -6.000000000000000000e+00
-2.953097094374405707e+00 -1.040000000000000036e+00 -6.000000000000000000e+00
-2.953097094374405707e+00 -9.599999999999999645e-01 -6.000000000000000000e+00
-2.953097094374405707e+00 -8.799999999999998934e-01 -6.000000000000000000e+00
-2.953097094374405707e+00 -7.999999999999998224e-01 -6.000000000000000000e+00
-2.953097094374405707e+00 -7.199999999999997513e-01 -6.000000000000000000e+00
-2.953097094374405707e+00 -6.400000000000001243e-01 -6.000000000000000000e+00
-2.953097094374405707e+00 -5.600000000000000533e-01 -6.000000000000000000e+00
-2.953097094374405707e+00 -4.799999999999999822e-01 -6.000000000000000000e+00
-2.953097094374405707e+00 -3.999999999999999112e-01 -6.000000000000000000e+00
-2.953097094374405707e+00 -3.199999999999998401e-01 -6.000000000000000000e+00
-2.953097094374405707e+00 -2.399999999999997691e-01 -6.000000000000000000e+00
-2.953097094374405707e+00 -1.600000000000001421e-01 -6.000000000000000000e+00
-2.953097094374405707e+00 -8.000000000000007105e-02 -6.000000000000000000e+00
-2.953097094374405707e+00 0.000000000000000000e+00 -6.000000000000000000e+00
-2.953097094374405707e+00 8.000000000000007105e-02 -6.000000000000000000e+00
-2.953097094374405707e+00 1.600000000000001421e-01 -6.000000000000000000e+00
-2.953097094374405707e+00 2.400000000000002132e-01 -6.000000000000000000e+00
-2.953097094374405707e+00 3.200000000000002842e-01 -6.000000000000000000e+00
-2.953097094374405707e+00 4.000000000000003553e-01 -6.000000000000000000e+00
-2.953097094374405707e+00 4.800000000000004263e-01 -6.000000000000000000e+00
-2.953097094374405707e+00 5.600000000000004974e-01 -6.000000000000000000e+00
-2.953097094374405707e+00 6.399999999999996803e-01 -6.000000000000000000e+00
-2.953097094374405707e+00 7.199999999999997513e-01 -6.000000000000000000e+00
-2.953097094374405707e+00 7.999999999999998224e-01 -6.000000000000000000e+00
-2.953097094374405707e+00 8.799999999999998934e-01 -6.000000000000000000e+00
-2.953097094374405707e+00 9.599999999999999645e-01 -6.000000000000000000e+00
-2.953097094374405707e+00 1.040000000000000036e+00 -6.000000000000000000e+00
